,0
4141,8.0
4142,8.0
4143,5.0
4144,1.0
4145,8.0
4146,2.0
4147,3.0
4148,3.0
4149,9.0
4150,6.0
4151,6.0
4152,5.0
4153,0.0
4154,7.0
4155,3.0
4156,3.0
4157,2.0
4158,7.0
4159,4.0
4160,5.0
4161,6.0
4162,0.0
4163,2.0
4164,1.0
4165,8.0
4166,1.0
4167,0.0
4168,9.0
4169,3.0
4170,1.0
4171,0.0
4172,5.0
4173,4.0
4174,2.0
4175,3.0
4176,3.0
4177,6.0
4178,7.0
4179,6.0
4180,0.0
4181,0.0
4182,5.0
4183,7.0
4184,4.0
4185,7.0
4186,7.0
4187,0.0
4188,6.0
4189,1.0
4190,3.0
4191,9.0
4192,0.0
4193,9.0
4194,0.0
4195,3.0
4196,8.0
4197,4.0
4198,8.0
4199,8.0
4200,4.0
4201,1.0
4202,0.0
4203,2.0
4204,2.0
4205,4.0
4206,1.0
4207,1.0
4208,2.0
4209,4.0
4210,3.0
4211,4.0
4212,1.0
4213,4.0
4214,7.0
4215,1.0
4216,0.0
4217,0.0
4218,9.0
4219,0.0
4220,4.0
4221,2.0
4222,8.0
4223,8.0
4224,5.0
4225,5.0
4226,0.0
4227,4.0
4228,0.0
4229,8.0
4230,6.0
4231,2.0
4232,5.0
4233,9.0
4234,2.0
4235,9.0
4236,1.0
4237,1.0
4238,5.0
4239,4.0
4240,7.0
4241,5.0
4242,8.0
4243,6.0
4244,2.0
4245,1.0
4246,5.0
4247,5.0
4248,3.0
4249,4.0
4250,1.0
4251,8.0
4252,9.0
4253,9.0
4254,8.0
4255,9.0
4256,8.0
4257,6.0
4258,8.0
4259,5.0
4260,8.0
4261,9.0
4262,4.0
4263,6.0
4264,2.0
4265,6.0
4266,3.0
4267,7.0
4268,4.0
4269,0.0
4270,0.0
4271,1.0
4272,7.0
4273,5.0
4274,1.0
4275,5.0
4276,9.0
4277,3.0
4278,1.0
4279,6.0
4280,8.0
4281,7.0
4282,3.0
4283,6.0
4284,9.0
4285,1.0
4286,2.0
4287,0.0
4288,1.0
4289,7.0
4290,2.0
4291,6.0
4292,1.0
4293,9.0
4294,0.0
4295,0.0
4296,8.0
4297,9.0
4298,9.0
4299,2.0
4300,8.0
4301,6.0
4302,2.0
4303,5.0
4304,6.0
4305,0.0
4306,3.0
4307,3.0
4308,0.0
4309,7.0
4310,4.0
4311,7.0
4312,5.0
4313,0.0
4314,1.0
4315,6.0
4316,8.0
4317,8.0
4318,1.0
4319,2.0
4320,1.0
4321,5.0
4322,4.0
4323,5.0
4324,9.0
4325,6.0
4326,7.0
4327,1.0
4328,0.0
4329,6.0
4330,9.0
4331,2.0
4332,7.0
4333,7.0
4334,3.0
4335,9.0
4336,9.0
4337,1.0
4338,9.0
4339,7.0
4340,0.0
4341,1.0
4342,3.0
4343,5.0
4344,4.0
4345,6.0
4346,3.0
4347,8.0
4348,8.0
4349,0.0
4350,4.0
4351,8.0
4352,3.0
4353,6.0
4354,7.0
4355,0.0
4356,0.0
4357,4.0
4358,5.0
4359,2.0
4360,6.0
4361,8.0
4362,4.0
4363,9.0
4364,9.0
4365,9.0
4366,2.0
4367,0.0
4368,4.0
4369,2.0
4370,8.0
4371,1.0
4372,1.0
4373,0.0
4374,0.0
4375,3.0
4376,7.0
4377,4.0
4378,1.0
4379,1.0
4380,9.0
4381,7.0
4382,7.0
4383,4.0
4384,6.0
4385,8.0
4386,6.0
4387,0.0
4388,2.0
4389,8.0
4390,5.0
4391,3.0
4392,5.0
4393,3.0
4394,5.0
4395,7.0
4396,9.0
4397,8.0
4398,4.0
4399,4.0
4400,3.0
4401,1.0
4402,4.0
4403,8.0
4404,3.0
4405,6.0
4406,5.0
4407,3.0
4408,0.0
4409,8.0
4410,9.0
4411,5.0
4412,7.0
4413,6.0
4414,2.0
4415,0.0
4416,4.0
4417,9.0
4418,9.0
4419,0.0
4420,5.0
4421,2.0
4422,3.0
4423,6.0
4424,1.0
4425,1.0
4426,0.0
4427,2.0
4428,8.0
4429,2.0
4430,1.0
4431,1.0
4432,7.0
4433,5.0
4434,2.0
4435,3.0
4436,4.0
4437,1.0
4438,2.0
4439,9.0
4440,2.0
4441,1.0
4442,3.0
4443,4.0
4444,8.0
4445,9.0
4446,0.0
4447,0.0
4448,4.0
4449,9.0
4450,0.0
4451,2.0
4452,2.0
4453,0.0
4454,6.0
4455,8.0
4456,7.0
4457,3.0
4458,3.0
4459,8.0
4460,9.0
4461,0.0
4462,2.0
4463,5.0
4464,3.0
4465,6.0
4466,1.0
4467,3.0
4468,9.0
4469,5.0
4470,0.0
4471,5.0
4472,4.0
4473,4.0
4474,0.0
4475,1.0
4476,1.0
4477,6.0
4478,1.0
4479,7.0
4480,9.0
4481,9.0
4482,6.0
4483,2.0
4484,4.0
4485,3.0
4486,8.0
4487,3.0
4488,4.0
4489,7.0
4490,0.0
4491,2.0
4492,8.0
4493,4.0
4494,8.0
4495,3.0
4496,8.0
4497,8.0
4498,8.0
4499,3.0
4500,3.0
4501,5.0
4502,7.0
4503,7.0
4504,0.0
4505,4.0
4506,1.0
4507,5.0
4508,9.0
4509,7.0
4510,0.0
4511,6.0
4512,8.0
4513,4.0
4514,9.0
4515,0.0
4516,1.0
4517,8.0
4518,9.0
4519,6.0
4520,3.0
4521,9.0
4522,2.0
4523,4.0
4524,4.0
4525,0.0
4526,3.0
4527,3.0
4528,5.0
4529,4.0
4530,5.0
4531,1.0
4532,1.0
4533,8.0
4534,2.0
4535,2.0
4536,9.0
4537,3.0
4538,7.0
4539,8.0
4540,9.0
4541,2.0
4542,3.0
4543,1.0
4544,7.0
4545,3.0
4546,2.0
4547,3.0
4548,0.0
4549,1.0
4550,9.0
4551,5.0
4552,5.0
4553,3.0
4554,4.0
4555,5.0
4556,2.0
4557,0.0
4558,0.0
4559,3.0
4560,1.0
4561,3.0
4562,4.0
4563,7.0
4564,4.0
4565,2.0
4566,8.0
4567,4.0
4568,8.0
4569,9.0
4570,9.0
4571,4.0
4572,2.0
4573,4.0
4574,3.0
4575,6.0
4576,4.0
4577,6.0
4578,4.0
4579,6.0
4580,6.0
4581,3.0
4582,8.0
4583,7.0
4584,4.0
4585,8.0
4586,0.0
4587,5.0
4588,9.0
4589,3.0
4590,9.0
4591,0.0
4592,7.0
4593,5.0
4594,1.0
4595,9.0
4596,7.0
4597,9.0
4598,1.0
4599,8.0
4600,4.0
4601,2.0
4602,1.0
4603,6.0
4604,4.0
4605,3.0
4606,0.0
4607,1.0
4608,4.0
4609,8.0
4610,6.0
4611,1.0
4612,7.0
4613,1.0
4614,3.0
4615,5.0
4616,4.0
4617,3.0
4618,3.0
4619,9.0
4620,7.0
4621,8.0
4622,2.0
4623,5.0
4624,5.0
4625,4.0
4626,5.0
4627,4.0
4628,5.0
4629,7.0
4630,2.0
4631,5.0
4632,5.0
4633,1.0
4634,7.0
4635,7.0
4636,8.0
4637,3.0
4638,6.0
4639,0.0
4640,2.0
4641,5.0
4642,2.0
4643,3.0
4644,7.0
4645,4.0
4646,2.0
4647,1.0
4648,6.0
4649,8.0
4650,6.0
4651,8.0
4652,3.0
4653,2.0
4654,7.0
4655,7.0
4656,9.0
4657,7.0
4658,1.0
4659,4.0
4660,7.0
4661,4.0
4662,6.0
4663,1.0
4664,7.0
4665,3.0
4666,0.0
4667,0.0
4668,6.0
4669,6.0
4670,8.0
4671,6.0
4672,6.0
4673,0.0
4674,3.0
4675,4.0
4676,7.0
4677,4.0
4678,9.0
4679,4.0
4680,9.0
4681,9.0
4682,3.0
4683,4.0
4684,1.0
4685,4.0
4686,0.0
4687,3.0
4688,7.0
4689,1.0
4690,2.0
4691,2.0
4692,8.0
4693,4.0
4694,7.0
4695,8.0
4696,5.0
4697,5.0
4698,6.0
4699,5.0
4700,6.0
4701,0.0
4702,6.0
4703,4.0
4704,9.0
4705,3.0
4706,2.0
4707,7.0
4708,3.0
4709,8.0
4710,3.0
4711,9.0
4712,4.0
4713,1.0
4714,6.0
4715,9.0
4716,9.0
4717,4.0
4718,3.0
4719,9.0
4720,8.0
4721,1.0
4722,6.0
4723,9.0
4724,5.0
4725,9.0
4726,0.0
4727,9.0
4728,7.0
4729,2.0
4730,2.0
4731,4.0
4732,2.0
4733,6.0
4734,4.0
4735,8.0
4736,1.0
4737,9.0
4738,5.0
4739,6.0
4740,5.0
4741,1.0
4742,8.0
4743,6.0
4744,6.0
4745,7.0
4746,6.0
4747,5.0
4748,0.0
4749,2.0
4750,7.0
4751,6.0
4752,1.0
4753,2.0
4754,3.0
4755,1.0
4756,6.0
4757,4.0
4758,9.0
4759,0.0
4760,3.0
4761,9.0
4762,1.0
4763,0.0
4764,5.0
4765,3.0
4766,1.0
4767,6.0
4768,9.0
4769,8.0
4770,9.0
4771,0.0
4772,6.0
4773,1.0
4774,6.0
4775,2.0
4776,3.0
4777,5.0
4778,6.0
4779,9.0
4780,0.0
4781,7.0
4782,2.0
4783,4.0
4784,0.0
4785,3.0
4786,6.0
4787,8.0
4788,6.0
4789,9.0
4790,1.0
4791,9.0
4792,0.0
4793,6.0
4794,4.0
4795,5.0
4796,9.0
4797,5.0
4798,4.0
4799,1.0
4800,9.0
4801,2.0
4802,0.0
4803,7.0
4804,3.0
4805,5.0
4806,1.0
4807,8.0
4808,3.0
4809,0.0
4810,5.0
4811,2.0
4812,8.0
4813,8.0
4814,3.0
4815,9.0
4816,6.0
4817,0.0
4818,3.0
4819,5.0
4820,3.0
4821,4.0
4822,1.0
4823,5.0
4824,0.0
4825,7.0
4826,3.0
4827,9.0
4828,4.0
4829,5.0
4830,3.0
4831,1.0
4832,4.0
4833,2.0
4834,4.0
4835,9.0
4836,9.0
4837,7.0
4838,1.0
4839,7.0
4840,0.0
4841,1.0
4842,2.0
4843,1.0
4844,5.0
4845,3.0
4846,8.0
4847,4.0
4848,1.0
4849,5.0
4850,1.0
4851,9.0
4852,9.0
4853,7.0
4854,0.0
4855,1.0
4856,7.0
4857,6.0
4858,2.0
4859,6.0
4860,5.0
4861,0.0
4862,3.0
4863,1.0
4864,3.0
4865,8.0
4866,9.0
4867,9.0
4868,0.0
4869,8.0
4870,8.0
4871,7.0
4872,9.0
4873,2.0
4874,9.0
4875,1.0
4876,3.0
4877,6.0
4878,7.0
4879,6.0
4880,0.0
4881,8.0
4882,6.0
4883,2.0
4884,4.0
4885,2.0
4886,3.0
4887,5.0
4888,5.0
4889,4.0
4890,1.0
4891,6.0
4892,7.0
4893,1.0
4894,6.0
4895,1.0
4896,7.0
4897,1.0
4898,6.0
4899,2.0
4900,3.0
4901,0.0
4902,4.0
4903,2.0
4904,9.0
4905,7.0
4906,5.0
4907,5.0
4908,6.0
4909,0.0
4910,8.0
4911,8.0
4912,1.0
4913,1.0
4914,3.0
4915,5.0
4916,6.0
4917,5.0
4918,3.0
4919,8.0
4920,7.0
4921,5.0
4922,0.0
4923,7.0
4924,7.0
4925,5.0
4926,7.0
4927,1.0
4928,9.0
4929,9.0
4930,1.0
4931,9.0
4932,9.0
4933,3.0
4934,5.0
4935,5.0
4936,3.0
4937,0.0
4938,3.0
4939,0.0
4940,6.0
4941,6.0
4942,5.0
4943,6.0
4944,8.0
4945,9.0
4946,4.0
4947,5.0
4948,1.0
4949,1.0
4950,2.0
4951,7.0
4952,9.0
4953,0.0
4954,1.0
4955,2.0
4956,5.0
4957,4.0
4958,4.0
4959,7.0
4960,4.0
4961,8.0
4962,3.0
4963,3.0
4964,5.0
4965,3.0
4966,5.0
4967,7.0
4968,0.0
4969,1.0
4970,2.0
4971,9.0
4972,8.0
4973,1.0
4974,7.0
4975,3.0
4976,5.0
4977,9.0
4978,1.0
4979,9.0
4980,1.0
4981,1.0
4982,3.0
4983,6.0
4984,7.0
4985,4.0
4986,8.0
4987,3.0
4988,5.0
4989,6.0
4990,7.0
4991,0.0
4992,1.0
4993,7.0
4994,7.0
4995,2.0
4996,3.0
4997,3.0
4998,5.0
4999,1.0
5000,7.0
5001,6.0
5002,8.0
5003,4.0
5004,4.0
5005,5.0
5006,7.0
5007,3.0
5008,4.0
5009,7.0
5010,7.0
5011,3.0
5012,6.0
5013,0.0
5014,7.0
5015,2.0
5016,6.0
5017,7.0
5018,4.0
5019,1.0
5020,8.0
5021,0.0
5022,2.0
5023,2.0
5024,1.0
5025,5.0
5026,4.0
5027,0.0
5028,9.0
5029,3.0
5030,4.0
5031,4.0
5032,2.0
5033,3.0
5034,8.0
5035,5.0
5036,0.0
5037,0.0
5038,4.0
5039,6.0
5040,3.0
5041,9.0
5042,2.0
5043,0.0
5044,5.0
5045,7.0
5046,5.0
5047,5.0
5048,1.0
5049,7.0
5050,3.0
5051,1.0
5052,6.0
5053,7.0
5054,9.0
5055,0.0
5056,1.0
5057,2.0
5058,1.0
5059,4.0
5060,6.0
5061,1.0
5062,5.0
5063,9.0
5064,5.0
5065,0.0
5066,4.0
5067,9.0
5068,4.0
5069,9.0
5070,7.0
5071,1.0
5072,6.0
5073,8.0
5074,0.0
5075,6.0
5076,5.0
5077,0.0
5078,8.0
5079,1.0
5080,7.0
5081,5.0
5082,6.0
5083,9.0
5084,3.0
5085,2.0
5086,3.0
5087,9.0
5088,8.0
5089,6.0
5090,1.0
5091,0.0
5092,9.0
5093,0.0
5094,9.0
5095,8.0
5096,7.0
5097,7.0
5098,5.0
5099,2.0
5100,3.0
5101,5.0
5102,5.0
5103,7.0
5104,8.0
5105,7.0
5106,6.0
5107,9.0
5108,1.0
5109,9.0
5110,8.0
5111,6.0
5112,5.0
5113,6.0
5114,7.0
5115,5.0
5116,6.0
5117,7.0
5118,2.0
5119,5.0
5120,9.0
5121,6.0
5122,6.0
5123,7.0
5124,0.0
5125,1.0
5126,0.0
5127,1.0
5128,3.0
5129,2.0
5130,5.0
5131,6.0
5132,1.0
5133,2.0
5134,5.0
5135,1.0
5136,9.0
5137,9.0
5138,8.0
5139,6.0
5140,8.0
5141,6.0
5142,8.0
5143,9.0
5144,0.0
5145,4.0
5146,0.0
5147,3.0
5148,3.0
5149,6.0
5150,4.0
5151,9.0
5152,9.0
5153,7.0
5154,2.0
5155,3.0
5156,5.0
5157,6.0
5158,4.0
5159,6.0
5160,0.0
5161,3.0
5162,7.0
5163,5.0
5164,0.0
5165,2.0
5166,9.0
5167,2.0
5168,7.0
5169,2.0
5170,9.0
5171,2.0
5172,4.0
5173,0.0
5174,6.0
5175,6.0
5176,3.0
5177,4.0
5178,5.0
5179,5.0
5180,9.0
5181,1.0
5182,1.0
5183,4.0
5184,4.0
5185,3.0
5186,5.0
5187,4.0
5188,8.0
5189,0.0
5190,0.0
5191,3.0
5192,9.0
5193,4.0
5194,7.0
5195,4.0
5196,2.0
5197,8.0
5198,3.0
5199,6.0
5200,3.0
5201,1.0
5202,9.0
5203,6.0
5204,3.0
5205,8.0
5206,3.0
5207,8.0
5208,4.0
5209,7.0
5210,5.0
5211,7.0
5212,5.0
5213,3.0
5214,1.0
5215,2.0
5216,6.0
5217,1.0
5218,3.0
5219,2.0
5220,0.0
5221,7.0
5222,5.0
5223,0.0
5224,0.0
5225,0.0
5226,1.0
5227,4.0
5228,3.0
5229,5.0
5230,8.0
5231,4.0
5232,3.0
5233,1.0
5234,7.0
5235,1.0
5236,0.0
5237,4.0
5238,2.0
5239,4.0
5240,1.0
5241,4.0
5242,0.0
5243,1.0
5244,2.0
5245,1.0
5246,7.0
5247,7.0
5248,9.0
5249,8.0
5250,7.0
5251,5.0
5252,4.0
5253,0.0
5254,9.0
5255,0.0
5256,0.0
5257,8.0
5258,2.0
5259,0.0
5260,0.0
5261,2.0
5262,4.0
5263,8.0
5264,6.0
5265,2.0
5266,4.0
5267,6.0
5268,3.0
5269,5.0
5270,1.0
5271,5.0
5272,3.0
5273,7.0
5274,2.0
5275,2.0
5276,9.0
5277,8.0
5278,0.0
5279,0.0
5280,0.0
5281,3.0
5282,4.0
5283,4.0
5284,6.0
5285,1.0
5286,6.0
5287,7.0
5288,4.0
5289,4.0
5290,3.0
5291,9.0
5292,4.0
5293,0.0
5294,8.0
5295,0.0
5296,4.0
5297,6.0
5298,5.0
5299,7.0
5300,9.0
5301,7.0
5302,0.0
5303,5.0
5304,7.0
5305,7.0
5306,3.0
5307,1.0
5308,9.0
5309,3.0
5310,0.0
5311,9.0
5312,5.0
5313,3.0
5314,7.0
5315,9.0
5316,4.0
5317,4.0
5318,1.0
5319,7.0
5320,7.0
5321,1.0
5322,4.0
5323,1.0
5324,2.0
5325,8.0
5326,7.0
5327,0.0
5328,0.0
5329,4.0
5330,7.0
5331,2.0
5332,9.0
5333,7.0
5334,6.0
5335,9.0
5336,3.0
5337,5.0
5338,8.0
5339,0.0
5340,3.0
5341,6.0
5342,8.0
5343,3.0
5344,2.0
5345,4.0
5346,7.0
5347,1.0
5348,1.0
5349,3.0
5350,9.0
5351,7.0
5352,5.0
5353,1.0
5354,0.0
5355,8.0
5356,7.0
5357,0.0
5358,1.0
5359,6.0
5360,9.0
5361,3.0
5362,2.0
5363,7.0
5364,7.0
5365,8.0
5366,1.0
5367,0.0
5368,3.0
5369,4.0
5370,6.0
5371,7.0
5372,5.0
5373,2.0
5374,0.0
5375,1.0
5376,5.0
5377,5.0
5378,1.0
5379,4.0
5380,1.0
5381,3.0
5382,0.0
5383,8.0
5384,6.0
5385,2.0
5386,1.0
5387,3.0
5388,6.0
5389,4.0
5390,1.0
5391,9.0
5392,0.0
5393,4.0
5394,1.0
5395,0.0
5396,1.0
5397,9.0
5398,8.0
5399,6.0
5400,9.0
5401,2.0
5402,4.0
5403,7.0
5404,2.0
5405,2.0
5406,7.0
5407,4.0
5408,9.0
5409,1.0
5410,3.0
5411,2.0
5412,6.0
5413,3.0
5414,4.0
5415,4.0
5416,9.0
5417,4.0
5418,8.0
5419,2.0
5420,6.0
5421,6.0
5422,1.0
5423,6.0
5424,3.0
5425,6.0
5426,5.0
5427,8.0
5428,4.0
5429,6.0
5430,7.0
5431,1.0
5432,9.0
5433,3.0
5434,6.0
5435,7.0
5436,6.0
5437,0.0
5438,7.0
5439,1.0
5440,9.0
5441,5.0
5442,2.0
5443,6.0
5444,7.0
5445,7.0
5446,6.0
5447,5.0
5448,9.0
5449,1.0
5450,5.0
5451,6.0
5452,0.0
5453,2.0
5454,0.0
5455,9.0
5456,1.0
5457,8.0
5458,3.0
5459,5.0
5460,0.0
5461,0.0
5462,0.0
5463,5.0
5464,7.0
5465,7.0
5466,8.0
5467,5.0
5468,5.0
5469,5.0
5470,1.0
5471,6.0
5472,1.0
5473,5.0
5474,1.0
5475,0.0
5476,6.0
5477,2.0
5478,3.0
5479,2.0
5480,1.0
5481,7.0
5482,5.0
5483,1.0
5484,9.0
5485,8.0
5486,3.0
5487,6.0
5488,9.0
5489,7.0
5490,3.0
5491,0.0
5492,2.0
5493,3.0
5494,9.0
5495,4.0
5496,4.0
5497,3.0
5498,9.0
5499,6.0
5500,8.0
5501,6.0
5502,6.0
5503,8.0
5504,5.0
5505,4.0
5506,3.0
5507,6.0
5508,7.0
5509,7.0
5510,4.0
5511,3.0
5512,9.0
5513,6.0
5514,2.0
5515,4.0
5516,0.0
5517,1.0
5518,3.0
5519,6.0
5520,4.0
5521,9.0
5522,2.0
5523,6.0
5524,0.0
5525,3.0
5526,8.0
5527,7.0
5528,5.0
5529,3.0
5530,3.0
5531,8.0
5532,3.0
5533,2.0
5534,6.0
5535,3.0
5536,6.0
5537,2.0
5538,7.0
5539,4.0
5540,5.0
5541,7.0
5542,9.0
5543,0.0
5544,0.0
5545,6.0
5546,7.0
5547,2.0
5548,8.0
5549,5.0
5550,5.0
5551,7.0
5552,5.0
5553,5.0
5554,9.0
5555,4.0
5556,6.0
5557,4.0
5558,7.0
5559,3.0
5560,3.0
5561,6.0
5562,4.0
5563,1.0
5564,6.0
5565,3.0
5566,1.0
5567,6.0
5568,7.0
5569,0.0
5570,5.0
5571,0.0
5572,1.0
5573,9.0
5574,7.0
5575,3.0
5576,5.0
5577,2.0
5578,3.0
5579,9.0
5580,5.0
5581,6.0
5582,4.0
5583,0.0
5584,0.0
5585,0.0
5586,8.0
5587,0.0
5588,3.0
5589,2.0
5590,4.0
5591,5.0
5592,3.0
5593,7.0
5594,9.0
5595,6.0
5596,9.0
5597,3.0
5598,1.0
5599,2.0
5600,6.0
5601,7.0
5602,4.0
5603,5.0
5604,1.0
5605,3.0
5606,7.0
5607,6.0
5608,9.0
5609,5.0
5610,8.0
5611,5.0
5612,8.0
5613,5.0
5614,8.0
5615,5.0
5616,6.0
5617,5.0
5618,0.0
5619,8.0
5620,3.0
5621,8.0
5622,1.0
5623,8.0
5624,1.0
5625,5.0
5626,0.0
5627,9.0
5628,8.0
5629,6.0
5630,3.0
5631,6.0
5632,3.0
5633,4.0
5634,4.0
5635,7.0
5636,4.0
5637,7.0
5638,4.0
5639,3.0
5640,2.0
5641,4.0
5642,5.0
5643,5.0
5644,7.0
5645,5.0
5646,4.0
5647,5.0
5648,8.0
5649,0.0
5650,5.0
5651,4.0
5652,0.0
5653,5.0
5654,4.0
5655,3.0
5656,3.0
5657,2.0
5658,4.0
5659,2.0
5660,9.0
5661,4.0
5662,8.0
5663,8.0
5664,6.0
5665,2.0
5666,6.0
5667,1.0
5668,7.0
5669,0.0
5670,4.0
5671,3.0
5672,8.0
5673,5.0
5674,9.0
5675,7.0
5676,6.0
5677,7.0
5678,1.0
5679,0.0
5680,2.0
5681,3.0
5682,5.0
5683,6.0
5684,7.0
5685,1.0
5686,6.0
5687,2.0
5688,8.0
5689,3.0
5690,7.0
5691,2.0
5692,5.0
5693,7.0
5694,5.0
5695,7.0
5696,7.0
5697,1.0
5698,7.0
5699,4.0
5700,3.0
5701,3.0
5702,4.0
5703,0.0
5704,4.0
5705,2.0
5706,7.0
5707,0.0
5708,2.0
5709,2.0
5710,6.0
5711,6.0
5712,2.0
5713,5.0
5714,2.0
5715,6.0
5716,0.0
5717,6.0
5718,1.0
5719,2.0
5720,9.0
5721,0.0
5722,0.0
5723,1.0
5724,5.0
5725,5.0
5726,1.0
5727,6.0
5728,7.0
5729,8.0
5730,5.0
5731,6.0
5732,3.0
5733,3.0
5734,6.0
5735,0.0
5736,9.0
5737,9.0
5738,2.0
5739,2.0
5740,6.0
5741,1.0
5742,4.0
5743,6.0
5744,2.0
5745,5.0
5746,7.0
5747,8.0
5748,8.0
5749,5.0
5750,6.0
5751,4.0
5752,3.0
5753,2.0
5754,3.0
5755,4.0
5756,4.0
5757,4.0
5758,8.0
5759,9.0
5760,2.0
5761,6.0
5762,0.0
5763,9.0
5764,7.0
5765,9.0
5766,8.0
5767,7.0
5768,7.0
5769,3.0
5770,8.0
5771,2.0
5772,9.0
5773,3.0
5774,5.0
5775,7.0
5776,5.0
5777,8.0
5778,7.0
5779,3.0
5780,7.0
5781,0.0
5782,7.0
5783,1.0
5784,6.0
5785,2.0
5786,4.0
5787,0.0
5788,0.0
5789,2.0
5790,9.0
5791,8.0
5792,2.0
5793,8.0
5794,7.0
5795,7.0
5796,5.0
5797,5.0
5798,0.0
5799,1.0
5800,2.0
5801,9.0
5802,6.0
5803,1.0
5804,0.0
5805,1.0
5806,0.0
5807,6.0
5808,5.0
5809,0.0
5810,5.0
5811,7.0
5812,4.0
5813,4.0
5814,8.0
5815,3.0
5816,5.0
5817,3.0
5818,7.0
5819,2.0
5820,5.0
5821,8.0
5822,3.0
5823,5.0
5824,7.0
5825,3.0
5826,7.0
5827,0.0
5828,5.0
5829,4.0
5830,5.0
5831,6.0
5832,9.0
5833,3.0
5834,5.0
5835,3.0
5836,8.0
5837,2.0
5838,4.0
5839,2.0
5840,2.0
5841,6.0
5842,7.0
5843,6.0
5844,0.0
5845,5.0
5846,5.0
5847,8.0
5848,4.0
5849,5.0
5850,6.0
5851,1.0
5852,3.0
5853,5.0
5854,4.0
5855,7.0
5856,3.0
5857,0.0
5858,7.0
5859,2.0
5860,0.0
5861,1.0
5862,2.0
5863,4.0
5864,9.0
5865,6.0
5866,4.0
5867,5.0
5868,9.0
5869,7.0
5870,7.0
5871,6.0
5872,7.0
5873,4.0
5874,3.0
5875,1.0
5876,6.0
5877,9.0
5878,4.0
5879,8.0
5880,0.0
5881,3.0
5882,1.0
5883,6.0
5884,4.0
5885,4.0
5886,2.0
5887,1.0
5888,4.0
5889,6.0
5890,3.0
5891,0.0
5892,8.0
5893,9.0
5894,7.0
5895,6.0
5896,8.0
5897,4.0
5898,8.0
5899,1.0
5900,4.0
5901,5.0
5902,9.0
5903,4.0
5904,7.0
5905,1.0
5906,4.0
5907,5.0
5908,3.0
5909,1.0
5910,2.0
5911,6.0
5912,4.0
5913,7.0
5914,1.0
5915,5.0
5916,9.0
5917,3.0
5918,1.0
5919,4.0
5920,8.0
5921,7.0
5922,7.0
5923,0.0
5924,4.0
5925,3.0
5926,4.0
5927,6.0
5928,7.0
5929,7.0
5930,5.0
5931,4.0
5932,4.0
5933,4.0
5934,3.0
5935,6.0
5936,6.0
5937,1.0
5938,9.0
5939,9.0
5940,7.0
5941,9.0
5942,4.0
5943,3.0
5944,2.0
5945,9.0
5946,8.0
5947,5.0
5948,0.0
5949,6.0
5950,9.0
5951,0.0
5952,9.0
5953,7.0
5954,8.0
5955,5.0
5956,4.0
5957,4.0
5958,9.0
5959,4.0
5960,2.0
5961,6.0
5962,6.0
5963,9.0
5964,9.0
5965,7.0
5966,9.0
5967,9.0
5968,0.0
5969,5.0
5970,1.0
5971,1.0
5972,8.0
5973,6.0
5974,9.0
5975,9.0
5976,5.0
5977,6.0
5978,5.0
5979,5.0
5980,9.0
5981,7.0
5982,9.0
5983,4.0
5984,5.0
5985,4.0
5986,3.0
5987,3.0
5988,9.0
5989,8.0
5990,8.0
5991,3.0
5992,4.0
5993,8.0
5994,4.0
5995,0.0
5996,4.0
5997,0.0
5998,7.0
5999,2.0
6000,8.0
6001,0.0
6002,2.0
6003,0.0
6004,7.0
6005,4.0
6006,0.0
6007,6.0
6008,3.0
6009,3.0
6010,1.0
6011,7.0
6012,4.0
6013,6.0
6014,5.0
6015,0.0
6016,4.0
6017,9.0
6018,5.0
6019,6.0
6020,6.0
6021,3.0
6022,0.0
6023,5.0
6024,2.0
6025,6.0
6026,3.0
6027,3.0
6028,8.0
6029,0.0
6030,8.0
6031,5.0
6032,4.0
6033,2.0
6034,9.0
6035,5.0
6036,0.0
6037,5.0
6038,4.0
6039,8.0
6040,2.0
6041,7.0
6042,6.0
6043,5.0
6044,7.0
6045,8.0
6046,2.0
6047,0.0
6048,1.0
6049,8.0
6050,2.0
6051,4.0
6052,8.0
6053,4.0
6054,3.0
6055,0.0
6056,4.0
6057,0.0
6058,1.0
6059,9.0
6060,3.0
6061,0.0
6062,3.0
6063,6.0
6064,5.0
6065,5.0
6066,2.0
6067,8.0
6068,5.0
6069,0.0
6070,8.0
6071,7.0
6072,5.0
6073,2.0
6074,4.0
6075,3.0
6076,7.0
6077,0.0
6078,2.0
6079,3.0
6080,1.0
6081,0.0
6082,0.0
6083,2.0
6084,1.0
6085,2.0
6086,1.0
6087,4.0
6088,6.0
6089,7.0
6090,1.0
6091,0.0
6092,5.0
6093,2.0
6094,5.0
6095,9.0
6096,2.0
6097,5.0
6098,6.0
6099,7.0
6100,1.0
6101,9.0
6102,3.0
6103,6.0
6104,1.0
6105,0.0
6106,2.0
6107,9.0
6108,4.0
6109,2.0
6110,9.0
6111,3.0
6112,8.0
6113,2.0
6114,9.0
6115,8.0
6116,5.0
6117,1.0
6118,0.0
6119,1.0
6120,5.0
6121,2.0
6122,5.0
6123,6.0
6124,8.0
6125,8.0
6126,3.0
6127,5.0
6128,0.0
6129,4.0
6130,1.0
6131,3.0
6132,7.0
6133,0.0
6134,3.0
6135,3.0
6136,9.0
6137,2.0
6138,3.0
6139,9.0
